#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/ptm/PTM_collapsed_log2_norm_imp_18517.txt#:type=:list
#PTM collapse key	X5Z_0_5h_Rep1	X5Z_0_5h_Rep2	X5Z_0_5h_Rep3	X5Z_0_5h_Rep4	X5Z_2h_Rep1	X5Z_2h_Rep2	X5Z_2h_Rep3	X5Z_2h_Rep4	X5Z_8h_Rep1	X5Z_8h_Rep2	X5Z_8h_Rep3	X5Z_8h_Rep4	XCONTROL_0h_Rep1	XCONTROL_0h_Rep2	XCONTROL_0h_Rep3	XCONTROL_0h_Rep4	XCTRL_0h_Rep1_2	XCTRL_0h_Rep2_2	XCTRL_0h_Rep3_2	XCTRL_0h_Rep4_2	XDMSO_0_5h_Rep1	XDMSO_0_5h_Rep1_2	XDMSO_0_5h_Rep2	XDMSO_0_5h_Rep2_2	XDMSO_0_5h_Rep3	XDMSO_0_5h_Rep3_2	XDMSO_0_5h_Rep4	XDMSO_2h_Rep1	XDMSO_2h_Rep1_2	XDMSO_2h_Rep2	XDMSO_2h_Rep2_2	XDMSO_2h_Rep3	XDMSO_2h_Rep3_2	XDMSO_2h_Rep4	XDMSO_8h_Rep1	XDMSO_8h_Rep1_2	XDMSO_8h_Rep2	XDMSO_8h_Rep2_2	XDMSO_8h_Rep3	XDMSO_8h_Rep3_2	XDMSO_8h_Rep4	XPD_0_5h_Rep1	XPD_0_5h_Rep2	XPD_0_5h_Rep3	XPD_0_5h_Rep4	XPD_2h_Rep1	XPD_2h_Rep2	XPD_2h_Rep3	XPD_2h_Rep4	XPD_8h_Rep1	XPD_8h_Rep2	XPD_8h_Rep3	XPD_8h_Rep4	XPI_0_5h_Rep1	XPI_0_5h_Rep2	XPI_0_5h_Rep3	XPI_0_5h_Rep4	XPI_2h_Rep1	XPI_2h_Rep2	XPI_2h_Rep3	XPI_2h_Rep4	XPI_8h_Rep1	XPI_8h_Rep2	XPI_8h_Rep3	XPI_8h_Rep4	XPI5Z_0_5h_Rep1	XPI5Z_0_5h_Rep2	XPI5Z_0_5h_Rep3	XPI5Z_0_5h_Rep4	XPI5Z_2h_Rep1	XPI5Z_2h_Rep2	XPI5Z_2h_Rep3	XPI5Z_2h_Rep4	XPI5Z_8h_Rep1	XPI5Z_8h_Rep2	XPI5Z_8h_Rep3	XPI5Z_8h_Rep4	XPIPD_0_5h_Rep1	XPIPD_0_5h_Rep2	XPIPD_0_5h_Rep3	XPIPD_0_5h_Rep4	XPIPD_2h_Rep1	XPIPD_2h_Rep2	XPIPD_2h_Rep3	XPIPD_2h_Rep4	XPIPD_8h_Rep1	XPIPD_8h_Rep2	XPIPD_8h_Rep3	XPIPD_8h_Rep4
HSP90B1_T382_M1	13.78121111	19.88618575	19.80807274	18.22851234	19.73624862	13.7628363	19.81187433	13.86495601	15.23531727	18.60463073	19.53768835	16.08290484	15.33826287	15.06124286	19.42877254	19.57509736	20.01985155	20.13665625	18.95359401	19.14504292	19.02224636	19.96235176	19.82926272	19.33567976	19.18326519	16.35484142	19.72724513	15.88680377	15.85058021	18.98824963	18.90310798	19.06629418	20.10810908	15.55363933	19.32672782	16.19680848	18.03736085	19.88650291	19.7578203	20.04021502	18.77393686	19.02432907	18.12651456	18.56647375	20.33098404	17.98939676	18.61359345	19.99631193	18.76122574	15.15118051	19.79991977	18.30215458	19.57015326	15.07762129	16.2197082	18.90378969	17.43107629	15.91643962	16.00865692	19.08212979	15.70781613	15.76325674	17.60210702	18.73612698	15.41474115	14.72891012	17.23525701	18.61758577	17.91464591	15.27987933	17.58808328	18.11643747	16.54628575	14.79712587	13.3708315	19.23870783	18.44434509	19.97499001	19.674019	19.82149508	19.8589376	18.22361747	19.86608505	19.86624665	17.92571196	16.71269382	18.72462322	16.50267221	15.42616891
HSPA14_Y180_M1	13.98896406	14.39450035	14.24720688	14.90387916	12.7904952	14.28745911	14.20240643	14.41536333	13.839556	14.54369868	14.07760992	14.32604604	12.87831727	14.15050375	13.94180782	14.19291706	14.65423427	14.41336055	14.39435241	14.65209904	13.54924389	13.82849398	14.34186009	14.56274927	14.02552304	15.11398005	14.66091725	13.89432208	13.84836187	14.38738725	14.92591143	14.60790716	13.61609704	14.34274658	14.15228626	13.81105913	14.79243228	14.59022437	13.85760958	13.81713019	14.6279791	12.88333805	14.62644588	14.34897538	14.06444389	14.83401839	14.52297951	14.36091088	14.7961453	13.68753634	14.04683558	14.16579348	14.69642034	12.76347395	14.28460945	14.48587749	14.30201303	13.37871737	14.22557498	14.65537746	14.72167049	13.54129786	14.68532193	14.48382542	14.45126615	13.57709278	14.67743024	14.5037996	14.49003952	13.29283142	14.51245493	14.22051186	14.81739837	14.04605083	14.32305381	14.27922372	14.36106642	12.18706812	14.23593547	14.2097125	14.21787251	13.75543575	14.13125018	14.53044403	14.90963391	12.39193916	14.32621222	14.50976112	14.35828912
HSPA1A_S631_M1	15.87575043	15.11051419	15.35321079	14.97903704	15.52637544	15.18336252	15.15194046	16.2051031	14.44746686	14.59555234	14.52019355	14.70914552	14.97410315	14.72809153	15.18439036	15.08634885	15.34422766	15.13086167	15.16731711	15.20154632	14.96361397	15.70164275	16.0967752	15.94437212	15.52831827	15.46217362	15.85983998	16.27223807	15.75516705	15.39199412	16.07970801	15.65170093	15.57968	15.77365405	15.53813108	16.01057615	15.69071931	15.80297567	16.43656658	15.2426762	16.32211325	14.67742646	15.3979727	14.97614579	15.88305868	14.98866771	14.58179538	14.69822975	14.74415307	14.95768091	14.39152521	14.87485088	15.63965817	14.99009463	15.08308547	15.51728901	16.49765455	15.35748068	15.09484286	14.91838416	15.11703837	14.0271346	15.11958259	15.51826712	14.52796585	15.30613894	15.04052432	14.99415126	15.12519752	15.15837476	14.9489182	15.17963851	14.72131831	14.60626457	14.67497043	14.87025306	15.06793398	11.17405457	11.56962943	11.35218917	11.39621158	15.1903275	14.90933129	15.13302404	16.34762552	10.87981834	11.39281294	11.38038008	11.16735615
HSPA4_S491_M1	15.33136674	16.55868522	16.94306583	16.88418616	16.91468851	16.96283502	16.6132789	16.75536121	15.54266091	16.86730269	16.87057192	16.96712222	16.66475901	15.30379441	16.59985382	16.37471319	17.12679595	16.87579356	17.19137148	16.52090384	17.36466672	17.38993149	16.76903869	17.13838248	17.28500729	17.11159497	17.16254339	15.91210471	16.47074093	16.84434096	16.84893377	17.16158747	17.41521661	17.51959533	16.92037352	17.05582084	16.92855348	17.33884359	17.06458622	17.88589052	17.05864328	17.585961	16.90735802	16.5237459	16.77624092	16.91032213	16.44556918	16.80793967	16.80295566	17.17809441	16.78451242	16.75333043	16.90711312	17.05946749	16.78576197	16.83285673	16.77931489	16.67996688	16.65478556	16.80606396	16.72412385	15.76663752	16.78093402	16.47632535	16.15939	16.97059358	16.66817689	16.76102063	16.79632988	16.81297193	16.72381294	16.65930868	16.75732335	16.76277163	16.92129934	16.49412949	16.96415083	17.16344077	16.75239214	16.7494523	16.8271406	16.63600637	16.44626685	16.64872203	17.01501639	16.91710401	16.73446509	17.11639712	16.67506121
HSPA4_S546_M1	13.71060181	13.33050543	13.38892501	12.01838154	13.34621923	13.28102157	13.68805048	11.68426295	13.7194562	12.88366445	13.96316912	14.38626446	13.06716729	13.3442391	13.2067044	13.33325998	13.45795675	14.01390907	12.90897827	11.24067262	12.60890745	12.15497983	12.34003745	12.13621671	11.79817246	11.62181481	12.21132518	12.21329437	12.47077612	12.13618309	12.364877	12.00440166	11.42894038	12.05021811	13.36193466	13.37013677	13.23797426	13.36101819	13.27562012	12.36611262	13.25922269	12.07917298	12.87783905	12.93856157	13.47978759	13.87903504	13.23761886	14.18461492	12.6581879	13.70508128	13.42198423	13.22174887	13.6757538	13.2650324	13.16823622	13.46205817	10.77816197	13.31098154	13.5985695	13.7972715	13.58414946	11.85032766	11.86976208	12.67973171	11.67838572	9.884105792	10.7373423	11.18730132	10.77933776	13.02385033	11.00364126	12.98088842	12.26796959	10.56907155	10.97692216	11.6321011	11.25443613	13.97937003	13.53284336	13.65952058	13.61234881	10.98575953	13.69918852	13.07190813	13.60128973	11.93601892	12.34920365	13.61341872	13.66284643
HSPA4_S647_M1	17.06141286	16.40090035	16.43106542	16.77298776	16.34376603	16.5897609	17.1049428	16.69341907	16.82673034	16.67159231	16.98874343	17.04888934	16.60115923	17.26000866	16.26291146	16.53334004	16.68774005	16.6359742	16.33062622	16.78625186	16.40561682	16.17756817	16.09880041	15.56091481	15.82136666	15.9473917	16.51013427	16.73301267	14.87703644	15.75393407	15.40714139	15.65355186	16.32236354	15.87743848	16.42611659	16.19334913	15.97750955	15.56570805	15.32212775	15.44781759	15.80542717	16.61468355	16.67928514	16.78334761	16.4792549	16.68590262	16.88934061	16.54076742	16.56361897	16.77274231	16.46481002	16.6163671	16.82825266	16.70769831	16.72552041	16.58957615	16.74885399	16.97721814	16.34463218	16.26852349	16.48642837	16.09046744	16.60908737	16.64279775	16.53381778	17.0670558	16.9206393	16.78051589	16.79460478	16.27724775	16.43780956	16.95996324	16.21122575	16.63805956	16.64789668	16.6162465	16.64647623	16.25332552	16.2455808	16.23712712	16.23756999	16.5997549	16.57848517	16.41469331	16.48382865	16.34867723	16.24909398	16.31556097	16.34311973
HSPA4_S692_M1	15.40539033	13.05247735	11.59180134	11.7822084	13.85321083	13.94461341	13.76870121	11.99431074	14.65602275	13.04554334	13.80022297	11.75306646	16.05790322	14.88014015	10.53472067	15.12645251	14.26389348	14.54121842	14.72859655	14.59122703	13.67607782	13.20759552	13.39173698	10.65535619	12.90561496	12.41245728	13.29705094	15.369417	12.51458045	12.1803094	13.21173948	11.79761938	13.83837938	11.59122393	10.86900189	10.99499372	11.65379905	12.91104788	12.52207146	13.02937902	13.08310863	14.84987148	12.11595858	13.0675742	13.33765685	13.80122607	11.0251541	14.18927055	13.47580347	14.62119471	11.9143992	14.03796991	12.79174536	14.8970201	10.89037326	11.07548468	10.41454473	12.33311608	12.39352512	14.49166162	14.29925834	14.3458056	14.37661909	12.67063427	14.67579371	15.11549011	13.02923795	13.85796829	10.70028445	13.87441893	11.09561438	12.79622242	12.83270245	10.50911914	12.80796941	13.44322771	13.63275751	15.62285846	13.25418467	13.47653226	12.49762655	12.50981663	12.29602793	12.41366483	10.89803091	13.58266707	13.59778799	13.58449094	14.19404835
HSPA4_S76_M1	15.21098207	14.80484122	15.07667295	15.19530524	15.22980419	14.87972621	14.94994639	15.05598354	15.5574218	14.96749041	15.34477011	15.45291893	15.30112958	15.59615331	14.7407023	14.92479233	15.48332196	15.13959599	15.30768574	14.92163893	15.19218211	15.0695581	14.21690664	14.56831122	14.52631352	14.58613885	14.63113589	15.62499105	14.70078958	14.58473089	15.22466305	15.02099463	14.63929344	15.00177191	15.08697727	14.85592841	15.12440662	14.70613691	14.47716257	14.95997677	15.05432721	14.51831673	15.06776712	15.23793725	14.84961328	14.84163774	15.02058612	15.03795651	15.26040953	15.43844886	14.89482368	15.38927946	15.15518738	15.33222068	14.92325046	15.10067814	15.22122142	15.26696351	14.88545012	15.15103197	15.20527164	14.86646258	15.1345156	15.24421858	15.08971527	15.75001488	15.02464064	15.49796358	15.28282692	14.11781902	15.21548139	15.22738975	15.02860471	15.1357906	15.45957453	15.43899674	15.69846383	14.03304719	14.96229176	14.99328666	15.04448986	15.58618094	14.93824426	15.03007124	15.35896933	14.92343394	15.07404188	14.98092435	15.19403952
HSPA4_S780_M1	14.1319188	13.70808132	14.5287199	14.37445399	14.13584207	13.98064265	14.05675383	13.73242278	11.83784597	13.44728556	12.90751244	12.72334761	13.78307803	13.62634258	12.24719933	12.07567348	12.46996582	12.60876161	12.20499411	12.13768147	11.52107641	11.46688037	11.45453713	11.36280504	11.14354483	10.91834807	11.28695921	11.28531777	11.40362415	11.62023539	11.44463536	11.61468882	11.24936721	11.44557464	11.55251624	11.41878176	11.42793322	11.35490924	11.08651666	11.17685683	11.45298624	13.96648026	12.38127213	12.62827894	11.89801958	11.70168436	13.20276993	13.5281398	14.07020335	13.73159581	14.07125998	13.33985476	13.44593521	13.7845514	12.48581135	12.84065007	12.91976934	10.89136803	11.1762288	11.50182934	11.12813072	12.09414052	12.09415181	12.10610008	12.11525734	13.61330964	14.58822573	14.68458764	14.75578172	11.88811509	12.11610539	13.41207525	12.39916263	12.84586875	12.64105844	12.70890331	12.91698506	13.6037779	12.52100444	12.36607694	12.25030752	11.33036898	11.54216634	11.34834482	11.44976991	12.59637919	12.93948902	12.97333242	12.43183158
HSPA4_T538_M1	12.55374899	12.59808202	12.38511752	12.46247321	12.93915092	12.05869783	12.63530644	12.72905167	5.642222701	12.84079243	12.66435462	12.95657718	13.1218685	11.00584614	12.9905283	12.93841641	12.95646237	12.49734928	13.36282607	11.58022563	13.29634629	13.0749317	12.43142167	12.66956946	12.28163768	11.66638763	12.24623628	10.53182978	12.08384268	12.82738993	12.2556595	12.97697589	10.97082436	-0.799367937	13.16429879	10.56191229	10.75978777	12.78553543	12.84376184	12.0267097	12.89132882	13.06267157	12.90912823	12.50910442	12.57265144	12.43095557	12.50294217	12.42018807	12.18843411	13.30504454	12.70947249	12.48565542	13.12675848	-1.236054616	12.41971727	12.80956267	12.932583	11.32403661	12.33601363	13.15434993	11.48884617	12.60321254	12.40206771	13.63838715	12.31140088	11.77755025	11.45944624	12.56214866	12.89384689	12.37459086	12.04864629	12.35296114	11.65515145	11.2603277	12.24593224	14.04758414	13.25280422	13.40444842	12.51145885	13.4345042	12.84428662	13.56378615	12.58404191	12.64939368	12.22506015	10.87343273	12.15311335	13.22019391	-1.520381705
HSPA4_T649_M1	15.44070219	15.77868545	16.14787874	15.94243326	16.01682633	15.98390602	16.1380589	15.988564	16.58434111	16.35109984	16.30170644	16.58677472	15.73289788	16.35542504	16.10216189	16.14208358	16.33380405	15.91951535	16.03102749	16.13748128	15.99376618	16.02497799	15.36935178	15.26780398	15.1353677	14.9360573	15.26605552	16.65518019	15.84995946	15.69016826	15.65964925	15.75927107	15.30283941	15.50221994	16.0628113	15.58383841	15.64266092	15.12726356	14.98210754	15.35193418	15.60178462	16.51143318	16.18344634	15.91649393	15.9485588	16.41746984	16.24068092	16.4761664	16.01782006	16.667881	16.20730029	16.63108893	16.41335207	16.20944906	16.15380681	16.20344181	16.17087979	16.30256105	16.18174513	16.28921077	15.98253793	15.78920526	15.8111238	15.80941717	16.06407086	16.33672318	16.10907825	16.15024746	16.25526458	16.62159636	16.42986728	16.31950352	16.16910903	16.44028612	16.40399841	16.4370804	16.63392014	16.58385293	16.16984883	16.02955633	15.86038127	16.22981978	15.99842903	15.6053569	16.2101604	16.6837054	16.2654218	15.96011417	16.37004924
HSPA4_Y626_M1	15.71586264	15.29117782	16.00255559	15.41552518	16.37497918	16.19747926	16.23636064	15.39863477	16.5648094	15.91591288	17.00896039	16.76575529	16.01633633	16.38479538	14.68363103	14.69572264	17.07826849	16.61224339	15.16368919	15.69742241	16.67730175	15.91551985	14.17232124	15.033137	14.96467913	15.75530628	15.04349079	16.57375285	15.57836841	15.16211102	15.91910657	16.47682699	16.13502548	14.72847032	15.40734873	15.04926467	15.16711086	14.27865702	16.45634974	16.69391389	16.06449894	14.53194913	15.57307436	16.57238865	15.55780484	16.71147149	15.2995171	16.66309081	16.05756813	15.81735279	15.33028963	17.29766064	16.63265049	16.03082147	15.04469813	16.40655385	16.03139353	15.70306162	15.56806647	16.65347736	15.27908288	13.60388883	15.92588511	17.19412015	16.10520706	16.50371113	15.40878378	15.96060645	15.58306805	14.25390622	15.89076425	16.26153734	15.58906757	14.07805626	16.42419552	17.31218573	17.00689396	15.47414408	15.55884454	15.4251379	15.64866957	16.65187904	15.73145015	16.27553547	15.62764183	14.29319444	15.30428686	17.11051127	15.95365767
HSPA4L_S579_M1	18.60603907	17.37508444	17.69383523	17.58679217	17.57977465	17.86482556	17.59760502	17.53310392	18.54694073	17.60990083	18.01300275	18.23174832	19.32096477	18.8909219	17.23467169	17.08638341	18.29249366	18.2785469	17.38735709	17.28017745	18.42770524	18.74011378	16.96052734	17.27553964	17.58504129	17.23221367	17.39942092	18.36058451	18.07586895	17.41099117	17.91203786	17.93441011	17.42522576	17.95943968	17.14085281	16.78612177	17.84376752	17.11259433	17.81597085	18.18618206	17.82579444	18.86831365	17.40882231	17.67160699	17.33494369	18.29424037	17.20107912	17.58883483	17.69414266	18.40613256	17.17374707	18.27586201	18.16789229	18.70884849	17.70693326	17.89065827	17.7843833	17.84836576	17.72651498	17.72241917	17.91866305	18.0145536	17.55247986	18.01281849	18.07219346	18.95532518	17.6310282	17.75056887	17.76072874	18.63403395	17.7107893	17.67143787	17.65179677	17.45837715	17.86664589	18.0229377	18.26936382	19.00459868	17.24615163	17.58708488	17.38460426	17.93399058	17.4877279	17.50781471	17.69630369	18.29424726	17.2290289	18.13780457	18.24912598
HSPA4L_S74_M1	18.96564835	17.4482712	17.76680434	17.47020754	18.46438783	17.62489639	17.95215003	17.60444269	19.09270764	17.92213458	18.51043476	18.67894088	19.13069562	19.23567081	17.21803413	17.16603896	18.74203424	18.5569664	17.35756235	17.42610928	18.81258767	19.48271502	17.11001525	17.17078952	17.92245995	17.92343749	17.71566396	19.00971963	18.55961821	17.47877503	18.25206236	18.21461336	18.26771105	18.33821136	17.60497865	17.55282626	17.94607283	17.45757032	18.46145101	18.6814374	18.47834364	18.83921499	17.72877964	18.01535498	17.47669514	18.0196946	17.33040927	18.16520701	17.60644026	18.82534753	17.12772032	18.67888952	18.35563759	19.19157573	17.39534468	18.01805089	17.90290612	18.40189496	17.57362704	17.93823921	17.6449564	17.91650133	17.44289574	18.48361306	18.05762413	19.42747763	17.54413805	18.01575017	17.57908409	18.12832383	17.7399063	17.88683842	17.53394029	17.5377705	17.9310561	18.68216824	18.64601326	18.34188039	17.54694399	17.6407607	17.51158129	18.4970662	17.47027084	17.94201038	17.7462656	18.47743736	17.45427261	18.46865783	18.56235015
HSPA8_S329_M1	13.99792983	13.78871861	13.8569768	14.01296552	12.69239397	13.55028665	13.40929784	14.19673868	13.7598312	14.15151111	13.2773681	14.01566169	14.08992404	13.98478921	13.38975293	13.9512321	13.29976662	13.34829541	13.62583137	13.27691282	13.45706295	13.34183084	13.86440265	12.78195003	13.54796432	12.54694149	13.52328037	13.63289604	12.19543993	13.88885589	13.29614495	15.39949826	13.12421461	14.1949889	13.64565045	14.17882525	12.78867938	13.16544117	12.429247	13.44578001	13.42879454	14.30705252	13.92360061	14.00654228	13.68205363	14.08808884	14.14856929	13.90282924	14.06546268	13.8498623	13.67563236	13.19012822	13.54024349	13.99482322	14.36391648	13.64180576	13.71980542	13.25429239	13.70568318	13.53829937	14.58292228	13.02216087	13.89118267	13.11222709	14.53911833	13.75947886	13.787205	13.55886243	13.79994249	13.76992546	13.93780937	14.25859982	14.38081348	13.61285585	13.5155722	13.31431429	14.02238844	14.70479519	13.68756265	13.50153653	13.6562064	13.1907955	13.56343481	14.54386076	14.46750346	14.09594267	13.44843939	13.11100216	13.9803865
HSPA8_S362_M1	13.35726191	13.64299085	13.67836732	12.19958121	12.93101082	13.26980655	13.26681386	14.32854097	12.59316712	12.98619604	12.90707117	11.34857398	13.30273443	13.33394949	13.24017899	13.29973838	13.13009377	12.86416839	13.21575043	13.15223942	13.75451391	14.03889549	13.8346596	13.87362481	13.70007838	12.01559247	13.70079172	14.03954194	14.76150656	11.77229846	13.33686336	13.4918234	15.03968718	13.85648661	13.13360191	13.21808861	14.53362041	13.75663047	13.67283715	13.77526751	13.89161988	12.79991429	13.46779952	12.56864722	13.28331527	13.05588451	12.63811678	12.68504406	13.21981735	13.05387553	12.82504706	11.93747659	12.27635524	13.51877674	12.80322986	11.919713	14.28315548	14.10212039	12.68687376	11.72304637	14.15086237	14.22967527	13.16387392	11.64407388	12.42367171	12.72182011	12.87323468	12.94487518	12.960395	14.28310012	13.41012122	12.963858	14.23926149	13.96510295	14.0128182	12.59116326	12.52554189	13.83704365	13.95776326	13.19568886	13.75728303	13.21162607	12.54555622	14.72777224	13.37625794	14.47873794	14.01995135	13.65406462	15.2550004
HSPA8_S541_M1	15.24090659	14.26434744	14.25829972	14.57109401	14.36682802	14.59035676	14.34626116	14.49674609	15.36893381	14.68668722	14.88620292	14.83743655	14.13198449	15.87828765	14.92949769	14.94015556	15.1038991	14.85874875	15.23387684	15.17711706	15.17619163	15.20651996	15.25111067	15.1961838	15.06604258	14.83155904	15.07011516	15.63944027	15.47381453	15.10102534	15.47801316	15.03295557	14.65164607	15.57182092	15.08177265	15.59573611	15.84844089	14.84548263	14.91734569	15.36185372	15.11599524	14.41108902	14.96289016	15.01242357	14.58872984	14.32918321	14.92697228	15.02288153	15.16712182	14.74502872	14.96482578	15.2574773	15.04730593	15.00038012	15.01324876	14.89742193	15.00282534	14.83722564	15.10838363	15.24325046	15.21204898	15.62949944	14.90324629	14.89644791	14.86732262	15.44474345	14.71657134	14.76414563	14.65011875	14.84733303	14.86575335	14.84404792	14.90342164	14.85585592	15.05611365	15.22789147	15.13981978	15.66901722	14.69596692	14.91248734	14.53935511	15.15395398	14.8333644	14.88256664	14.87909877	15.51188992	15.30473873	15.15160213	15.57101979
HSPA8_S633_M1	17.37295718	18.04840819	18.05196081	17.13932433	16.36959985	18.78268928	18.12812954	17.23570598	16.05932938	18.20726131	17.14560308	17.27918593	15.45455764	16.50141751	18.00888202	17.98127726	18.18743196	17.27691614	16.4231446	17.35589887	17.89454733	16.0974984	16.89537379	18.04582776	16.02722218	17.24265553	17.17321879	15.68920157	17.06522562	17.95182756	16.70906549	17.22340222	17.18766842	14.94968888	17.59610054	17.043809	16.09368399	16.5575626	17.15456591	15.79226235	15.52530682	16.68593328	16.23236087	17.0721495	18.54904954	15.42517023	18.64490213	17.0459347	18.25989335	17.45390458	17.68591656	17.66000114	17.97216128	18.52975536	18.31222389	18.0846501	18.18237162	14.29821254	17.77314191	18.77498921	18.15082746	16.82307414	17.18710214	17.21586894	16.78570184	16.63935658	17.25718218	17.39782234	17.2551252	14.18383716	17.72110571	17.72333713	16.61642159	17.60676309	17.50893008	17.13214372	17.00991316	18.09504657	18.33045531	17.53729177	18.45626381	16.24722761	17.78453544	17.31030887	16.98884738	16.80307082	17.18296818	17.14715537	17.19503995
HSPA8_S637_M1	17.8474817	17.45381079	17.37365074	17.60464729	17.35309625	17.54948473	17.46148743	17.51444954	11.08243399	11.36806213	11.47604394	11.13678143	11.07848407	11.21312258	11.44748224	11.38071054	17.51890592	17.29444299	17.36077695	17.1488012	11.52107641	11.46688037	11.45453713	11.36280504	11.14354483	10.91834807	11.28695921	17.69055036	17.37172053	17.63979359	17.49514397	17.3878274	17.29788871	17.637897	17.24424341	17.30230769	17.26459251	17.30136429	17.19122815	17.22260267	17.4006222	10.99648255	11.4265415	11.40390211	11.4767954	17.38267097	17.24181603	17.3382486	17.15414525	11.15442398	11.49607079	11.26783793	11.32669616	10.86639184	11.05830254	11.55320561	11.24168462	16.60676717	16.84012791	16.52277291	16.81017448	11.08132739	11.36255003	11.34261585	10.97681545	10.68299168	11.18806541	11.29953023	11.22912383	11.11876813	11.22775144	11.53084811	11.17525163	17.23742659	17.14029542	16.79628394	16.92216038	17.6217756	17.40560303	17.30844314	17.12201695	11.33036898	11.54216634	11.34834482	11.44976991	10.87981834	11.39281294	11.38038008	11.16735615
